"id","uf","municipio","zona","lat","long","codTSE"
"75272-101","PR","Coronel Vivida","101","-25.9781534973136","-52.56708663537599","75272"
"87530-067","RS","Muçum","67","-29.1656148137761","-51.8660555260518","87530"
"14257-075","CE","Itaiçaba","75","-4.68340471170184","-37.821629513686","14257"
"43613-083","MG","Congonhas do Norte","83","-18.8164519602395","-43.6876316327273","43613"
"24074-135","PE","Feira Nova","135","-7.948727741906001","-35.390597986464","24074"
"85154-006","RS","Antônio Prado","6","-28.8554376238318","-51.28357692434089","85154"
"07579-006","MA","Caxias","6","-4.8794772","-43.3778133","07579"
"77410-100","PR","Paraíso do Norte","100","-23.2871611658256","-52.6035431383629","77410"
"56618-048","ES","Jerônimo Monteiro","48","-20.7976978976408","-41.4029345744706","56618"
"59196-040","RJ","Três Rios","40","-22.114858","-43.199744","59196"
"76678-146","PR","Londrina","146","-23.335135","-51.19877","76678"
"82317-037","SC","Ouro","37","-27.3424881716654","-51.620562178214","82317"
"03050-003","RR","Alto Alegre","3","2.99382294755628","-61.3140223901178","03050"
"15610-055","CE","Solonópole","55","-5.72635129082024","-39.0082249132446","15610"
"04154-072","PA","Ananindeua","72","-1.327231","-48.3982873","04154"
"43516-219","MG","Conceição do Pará","219","-19.7490562318368","-44.8958756116422","43516"
"41475-045","MG","Bom Despacho","45","-19.7375963332806","-45.2541151985748","41475"
"24996-037","PE","Palmares","37","-8.679082499718151","-35.5883359937581","24996"
"86258-153","RS","Dois Irmãos","153","-29.5841587780941","-51.08761931302091","86258"
"40576-024","MG","Antônio Carlos","24","-21.3185803693088","-43.7556410098457","40576"
"69051-135","SP","Pontal","135","-21.0257099993675","-48.0378373025419","69051"
"65595-241","SP","Itapuí","241","-22.2321276243823","-48.7188741595351","65595"
"07510-016","MA","Cantanhede","16","-3.62836431175339","-44.381816135839","07510"
"61972-018","SP","Bananal","18","-22.6826159986522","-44.3233301289908","61972"
"87653-119","RS","Nova Palma","119","-29.4730257371419","-53.4706351108828","87653"
"36471-032","BA","Ituberá","32","-13.7361569052325","-39.149042491857","36471"
"87483-102","RS","Porto Vera Cruz","102","-27.7343739186307","-54.8990318240447","87483"
"12092-030","PI","São Pedro do Piauí","30","-5.91395164636732","-42.7236601720603","12092"
"60011-182","RJ","Rio de Janeiro","182","-22.934557","-43.378418","60011"
"83674-033","SC","Tubarão","33","-28.4669099969","-49.007","83674"
"44253-258","MG","Descoberto","258","-21.4602039700556","-42.9720691787786","44253"
"89850-022","MT","Sinop","22","-11.8580053076977","-55.5009220023868","89850"
"35734-026","BA","Ilhéus","26","-14.7863224","-39.0593471","35734"
"21830-029","PB","São João do Tigre","29","-8.08104288910179","-36.8457433215685","21830"
"56090-043","ES","Apiacá","43","-21.1564478846261","-41.5633797608618","56090"
"21032-024","PB","Nova Floresta","24","-6.45613994162173","-36.2024954255349","21032"
"08281-071","MA","São Francisco do Brejão","71","-5.13020078699799","-47.3911373985947","08281"
"78255-059","PR","Rolândia","59","-23.3135924843137","-51.3627803563626","78255"
"14397-010","CE","Jaguaribe","10","-5.88645904480724","-38.6230050492668","14397"
"05819-087","PA","Concórdia do Pará","87","-1.98452146270736","-47.9498869390047","05819"
"41521-237","MG","Santo Antônio do Retiro","237","-15.3426335367875","-42.6243765156755","41521"
"71072-372","SP","São Paulo","372","-23.6865564","-46.770485","71072"
"56251-034","ES","Cariacica","34","-20.3423692","-40.3860868","56251"
"86134-146","RS","Constantina","146","-27.7304110856673","-52.98773883211369","86134"
"71072-346","SP","São Paulo","346","-23.5943438","-46.7295856","71072"
"76554-070","PR","Kaloré","70","-23.8234388786904","-51.6651419267049","76554"
"95494-045","GO","Pontalina","45","-17.5149844209439","-49.448181016169","95494"
"14117-013","CE","Iguatu","13","-6.36055471983788","-39.2999056781645","14117"
"92975-105","GO","Campos Belos","105","-13.0367239862432","-46.7707832966078","92975"
"37214-185","BA","Mata de São João","185","-12.5299707903045","-38.2972993248088","37214"
"99031-041","MT","Figueirópolis D'Oeste","41","-15.4461351141469","-58.7378245488632","99031"
"90727-042","MT","Sapezal","42","-13.5381953530411","-58.8121380141755","90727"
"98671-030","MT","Cocalinho","30","-14.390365538726","-51.0112436410084","98671"
"61425-187","SP","Nova Canaã Paulista","187","-20.3868950254321","-50.9480524385274","61425"
"14931-049","CE","Pacajus","49","-4.17054050986295","-38.4670222648935","14931"
"09210-089","MA","São Luís","89","-2.521803","-44.2479161","09210"
"07048-070","MA","Alto Alegre do Pindaré","70","-3.66517037433273","-45.84207961617049","07048"
"92274-119","GO","Aparecida de Goiânia","119","-16.8101639","-49.2416936","92274"
"89630-072","RS","Viamão","72","-30.0841179","-51.02463660000001","89630"
"01007-009","AC","Bujari","9","-9.820019626391851","-67.9518592792015","01007"
"84638-098","PR","Juranda","98","-24.4163906487304","-52.8444864982627","84638"
"91910-030","MT","Água Boa","30","-14.0490867998986","-52.1589152986038","91910"
"70572-262","SP","Santo André","262","-23.6671239","-46.52206289999999","70572"
"00256-012","RO","Espigão D'Oeste","12","-11.5285546329773","-61.0201731132847","00256"
"85901-044","RS","Itacurubi","44","-28.8022050322898","-55.23272326405159","85901"
"48690-186","MG","Morada Nova de Minas","186","-18.6074447210682","-45.3555023480963","48690"
"58190-249","RJ","Campos dos Goytacazes","249","-21.7547428","-41.326182","58190"
"07030-052","MA","Alcântara","52","-2.403276525","-44.4170125372846","07030"
"37656-094","BA","Oliveira dos Brejinhos","94","-12.3205889496485","-42.897019768671","37656"
"44954-110","MG","Estrela do Sul","110","-18.7412931750846","-47.6889748021455","44954"
"09334-011","MA","Tasso Fragoso","11","-8.479831017591311","-45.7441235175102","09334"
"34690-192","BA","Conceição do Jacuípe","192","-12.3229464586351","-38.7636737165227","34690"
"51071-235","MG","Rio Novo","235","-21.4832491492352","-43.1286689152867","51071"
"33855-036","BA","Brejões","36","-13.1055364827688","-39.7934915926573","33855"
"83577-032","SC","Timbó","32","-26.8229025742274","-49.27771228979719","83577"
"86495-118","RS","Estância Velha","118","-29.6501479667896","-51.1742939249861","86495"
"87580-096","RS","Salvador das Missões","96","-28.1216974443491","-54.8377420188123","87580"
"52590-247","MG","São José da Safira","247","-18.3251174561963","-42.1464105249464","52590"
"93610-011","GO","Formosa","11","-15.5409446271954","-47.3358155764676","93610"
"66273-128","SP","Lagoinha","128","-23.0869213508052","-45.190810820433","66273"
"75876-161","PR","Guaratuba","161","-25.8742419742585","-48.5757259604424","75876"
"41238-026","MG","Belo Horizonte","26","-19.905704","-43.924268","41238"
"85898-134","RS","Canoas","134","-29.9152409","-51.1829917","85898"
"48097-341","MG","Martinho Campos","341","-19.3297423477468","-45.2386503971405","48097"
"16187-043","RN","Venha-Ver","43","-6.31942283668881","-38.4912301676647","16187"
"73520-009","TO","Luzinópolis","9","-6.193989660033089","-47.85682804141401","73520"
"59277-146","RJ","Arraial do Cabo","146","-22.9676382769054","-42.0283359676368","59277"
"66150-064","SP","José Bonifácio","64","-21.0537190343668","-49.6862827160333","66150"
"90883-043","MT","Nova Ubiratã","43","-13.0338277155405","-55.273213318984","90883"
"64050-233","SP","Estrela d'Oeste","233","-20.2860822033604","-50.4054668479512","64050"
"19852-032","PB","Catingueira","32","-7.12520978332921","-37.6107199033242","19852"
"88390-040","RS","Santa Cruz do Sul","40","-29.7182","-52.4323633","88390"
"13145-052","CE","Acarape","52","-4.22313840923367","-38.7056237709826","13145"
"19542-038","PB","São José do Brejo do Cruz","38","-6.21291534053653","-37.3538296761784","19542"
"43990-072","MG","Córrego Novo","72","-19.8347854817146","-42.4001378803437","43990"
"68772-094","SP","Piraju","94","-23.1929914943164","-49.3839744896606","68772"
"38490-012","BA","Salvador","12","-12.955509","-38.4343886","38490"
"88757-103","RS","São José do Ouro","103","-27.7712554057066","-51.5947676779911","88757"
"81973-064","SC","Luiz Alves","64","-26.7211107859371","-48.9260467722994","81973"
"87017-121","RS","Ibirubá","121","-28.627607781644","-53.08835401952331","87017"
"61468-064","SP","Ubarana","64","-21.1624709991643","-49.719672394224","61468"
"37478-131","BA","Muritiba","131","-12.623372441134","-38.9886888174458","37478"
"81027-099","SC","Capivari de Baixo","99","-28.4490455110342","-48.96057506809409","81027"
"46116-199","MG","Inconfidentes","199","-22.3214871293013","-46.33380139878361","46116"
"41050-062","MG","Bandeira do Sul","62","-21.724868543662","-46.3852629849298","41050"
"15440-038","CE","Salitre","38","-7.284528684736089","-40.46475206463","15440"
"13714-060","CE","Catarina","60","-6.127556290616321","-39.879466228339","13714"
"15598-024","CE","Sobral","24","-3.6812085","-40.3396818","15598"
"19194-020","PB","Araruna","20","-6.5314470211032","-35.7359805119437","19194"
"40614-111","MG","Antônio Prado de Minas","111","-21.018232058154","-42.1093426501154","40614"
"60011-204","RJ","Rio de Janeiro","204","-22.8970685","-43.1897185","60011"
"67075-072","SP","Mirassol","72","-20.8170044993726","-49.5121392179273","67075"
"74900-017","PR","Ventania","17","-24.2441658552569","-50.2476172237288","74900"
"94013-120","GO","Israelândia","120","-16.3128012443814","-50.9034397149486","94013"
"75353-003","PR","Curitiba","3","-25.447937","-49.228011","75353"
"36536-076","BA","Jaguaquara","76","-13.5306986304133","-39.9702551831643","36536"
"10197-077","PI","Arraial","77","-6.65082702726076","-42.5365666246569","10197"
"60011-228","RJ","Rio de Janeiro","228","-22.920678","-43.235662","60011"
"58777-085","RJ","Petrópolis","85","-22.51983","-43.192338","58777"
"83836-043","SC","Xanxerê","43","-26.8745844984772","-52.4046671389754","83836"
"38970-088","BA","Seabra","88","-12.4187631861194","-41.7682012410905","38970"
"31054-001","SE","Aracaju","1","-10.887216","-37.074862","31054"
"18856-014","RN","Touros","14","-5.20260680122612","-35.4552931657206","18856"
"14818-087","CE","Mucambo","87","-3.90602997946979","-40.7452804651593","14818"
"12467-019","PI","Massapê do Piauí","19","-7.46548268423981","-41.1238546846189","12467"
"78239-011","PR","Rio Negro","11","-26.100407969254","-49.7976853768382","78239"
"36439-137","BA","Itororó","137","-15.1190373135505","-40.0717033442151","36439"
"92100-020","GO","Cezarina","20","-16.9677922823753","-49.7731689820683","92100"
"36595-049","BA","Jandaíra","49","-11.5657484735697","-37.7868684912297","36595"
"75353-001","PR","Curitiba","1","-25.366066","-49.273329","75353"
"42919-343","MG","Carrancas","343","-21.491625620748","-44.6436090229114","42919"
"38610-145","BA","Santaluz","145","-11.253360034097","-39.3773777962667","38610"
"35319-131","BA","Governador Mangabeira","131","-12.6015538380427","-39.0340236148013","35319"
"46370-133","MG","Itabirito","133","-20.254176511825","-43.8021429838628","46370"
"82996-082","SC","Romelândia","82","-26.6794635623605","-53.320158400046","82996"
"98396-066","AM","Manaquiri","66","-3.4290796692398","-60.4588813063745","98396"
"60011-233","RJ","Rio de Janeiro","233","-22.8713574","-43.4611319","60011"
"07277-022","MA","Balsas","22","-7.53116999000001","-46.0389926733405","07277"
"60011-165","RJ","Rio de Janeiro","165","-22.984325","-43.202925","60011"
"88005-085","RS","Três Forquilhas","85","-29.5381105454803","-50.0643164805228","88005"
"20290-075","PB","Gurinhém","75","-7.12321566820087","-35.4281860624289","20290"
"64718-140","SP","Guareí","140","-23.3731401910787","-48.18453817530969","64718"
"62316-319","SP","Biritiba-Mirim","319","-23.5710333868078","-46.0412122248146","62316"
"44210-134","MG","Delfim Moreira","134","-22.502008745349","-45.2725963577217","44210"
"45632-225","MG","Guaraciaba","225","-20.5717035003645","-43.0112816471752","45632"
"74365-168","PR","Honório Serpa","168","-26.1429662062576","-52.3830290561902","74365"
"15350-079","CE","Reriutaba","79","-4.1415676006945","-40.5846120036545","15350"
"81574-061","SC","Itá","61","-27.2817787167067","-52.3291825163272","81574"
"94714-120","GO","Montes Claros de Goiás","120","-16.0047599095999","-51.4004988846889","94714"
"42277-326","MG","Campo Florido","326","-19.7654453926818","-48.57300346818481","42277"
"12378-068","PI","Francisco Macedo","68","-7.32787104031533","-40.7955673541325","12378"
"08532-059","MA","Paraibano","59","-6.43182541392859","-43.9857620488226","08532"
"67733-235","SP","Nuporanga","235","-20.7339997341458","-47.74910546390319","67733"
"11533-004","PI","Parnaíba","4","-2.9037102","-41.7673125","11533"
"61310-158","SP","Americana","158","-22.7447359","-47.33159209999999","61310"
"17612-003","RN","Natal","3","-5.8161144","-35.2031038","17612"
"02992-055","AM","Caapiranga","55","-3.33009339183202","-61.2113341331817","02992"
"39454-134","BA","Ubatã","134","-14.2114665534923","-39.5226677883931","39454"
"81558-025","SC","Irineópolis","25","-26.2366129363535","-50.80390004981311","81558"
"39330-192","BA","Terra Nova","192","-12.4030919009786","-38.6231018591955","39330"
"61824-147","SP","Parisi","147","-20.3021911748037","-50.0126178308369","61824"
"18392-065","RN","São João do Sabugi","65","-6.71122434979627","-37.2041396579503","18392"
"50890-226","MG","Riacho dos Machados","226","-15.9980341602315","-43.0445637317792","50890"
"00132-004","RO","Vilhena","4","-12.7413734713965","-60.1385838660987","00132"
"67113-073","SP","Mococa","73","-21.4689905093567","-47.00717097873671","67113"
"33910-090","BA","Brumado","90","-14.2054382402103","-41.6670695036664","33910"
"93734-127","GO","Goiânia","127","-16.6848554","-49.2714702","93734"
"31038-003","SE","Aquidabã","3","-10.292518091891","-37.0221808560785","31038"
"75973-029","PR","Imbituva","29","-25.230613037494","-50.5974729665313","75973"
"21938-065","PB","São José do Bonfim","65","-7.16091497712527","-37.3092447284815","21938"
"90271-011","MT","Aripuanã","11","-10.1725236951542","-59.4486163791619","90271"
"59056-060","RJ","São Sebastião do Alto","60","-21.9544634102","-42.1302196784864","59056"
"21377-047","PB","Pirpirituba","47","-6.78080009823355","-35.4977157927507","21377"
"71790-261","SP","Tarabai","261","-22.3016682948088","-51.5595725755548","71790"
"41220-224","MG","Oratórios","224","-20.430995951466","-42.8063392207749","41220"
"88307-067","RS","Doutor Ricardo","67","-29.099031060158","-51.9849043921162","88307"
"75167-131","PR","Bom Jesus do Sul","131","-26.1928749685172","-53.59959996947019","75167"
"90174-052","MS","Antônio João","52","-22.1946853898682","-55.9480815053866","90174"
"77836-085","PR","Porto Rico","85","-22.7783515579737","-53.26796811150509","77836"
"74942-007","PR","Doutor Ulysses","7","-24.5678364515276","-49.4197717989297","74942"
"25194-070","PE","Petrolândia","70","-8.97734346409211","-38.2207335453001","25194"
"88072-145","RS","Putinga","145","-28.9987556533305","-52.1599106947089","88072"
"28215-050","AL","Ouro Branco","50","-9.16341536372896","-37.3544437290231","28215"
"05231-064","PA","Salinópolis","64","-0.623637999979433","-47.35312026315361","05231"
"90140-033","MT","Nova Guarita","33","-10.3088464290438","-55.4030701389659","90140"
"58050-093","RJ","Barra do Piraí","93","-22.4695962914569","-43.8284524538255","58050"
"23370-035","PE","Bezerros","35","-8.23535949973216","-35.754487945878","23370"
"39810-114","BA","Pé de Serra","114","-11.8311793082207","-39.6094253290429","39810"
"76074-034","PR","Irati","34","-25.4737362981941","-50.6580481227738","76074"
"11177-067","PI","Manoel Emídio","67","-8.011358673714931","-43.8754746716661","11177"
"19879-036","PB","Catolé do Rocha","36","-6.34675299479241","-37.7485000905939","19879"
"61190-202","SP","Altinópolis","202","-21.0245826439404","-47.37328029289009","61190"
"33375-044","BA","Aporá","44","-11.6553942915234","-38.0799953494517","33375"
"07838-064","MA","Godofredo Viana","64","-1.4098001866863","-45.77175480805229","07838"
"48852-190","MG","Nanuque","190","-17.8389933513878","-40.3517388336104","48852"
"21199-031","PB","Paulista","31","-6.59406157954657","-37.6210556739873","21199"
"88544-058","RS","Muitos Capões","58","-28.3189128006921","-51.18460234489569","88544"
"44458-103","MG","Divinópolis","103","-20.1474236","-44.8906003","44458"
"49913-202","MG","Pequi","202","-19.6279870905345","-44.653441896498","49913"
"09350-085","MA","Timbiras","85","-4.25384050486023","-43.9384339738392","09350"
"78336-131","PR","Salgado Filho","131","-26.1704605179045","-53.3621154225924","78336"
"66850-071","SP","Martinópolis","71","-22.1478324743406","-51.1707680574885","66850"
"61093-134","SP","Águas de Lindóia","134","-22.4738220355036","-46.6317788359222","61093"
"91855-019","MT","Tangará da Serra","19","-14.6237847500065","-57.4912991530603","91855"
"82716-054","SC","Praia Grande","54","-29.1957763628134","-49.960591976336","82716"
"75345-053","PR","Fernandes Pinheiro","53","-25.4122422972223","-50.5474142544109","75345"
"44792-107","MG","Ervália","107","-20.8335065573314","-42.6593674650091","44792"
"08770-046","MA","Porto Franco","46","-6.354181863706309","-47.38216490191931","08770"
"54011-277","MG","Uberaba","277","-19.741682","-47.930616","54011"
"08362-054","MA","São José dos Basílios","54","-5.04868724498553","-44.5824465175581","08362"
"80870-087","SC","Corupá","87","-26.4319663150574","-49.2267370000437","80870"
"62910-379","SP","Campinas","379","-22.936436","-47.16448","62910"
"89486-032","RS","São Pedro das Missões","32","-27.7713084599705","-53.24736897885261","89486"
"21253-044","PB","Pedras de Fogo","44","-7.40153849975862","-35.1131779827065","21253"
"85995-169","RS","Caxias do Sul","169","-29.166702","-51.1827092","85995"
"95834-021","GO","Santa Rita do Araguaia","21","-17.3263507857821","-53.2051465107986","95834"
"35270-084","BA","Glória","84","-9.34017318334287","-38.2592732301041","35270"
"33731-059","BA","Boa Nova","59","-14.3626079425868","-40.2005218938254","33731"
"40894-320","MG","Arinos","320","-15.9217716938505","-46.1077521361039","40894"
"18813-009","RN","Tibau do Sul","9","-6.188071759087861","-35.0926003671736","18813"
"93505-074","GO","Vila Propício","74","-15.4546348162901","-48.8824220764979","93505"
"78271-141","PR","Roncador","141","-24.5951071872821","-52.2760525503737","78271"
"65633-419","SP","Itaquaquecetuba","419","-23.4859261","-46.3525613","65633"
"62103-068","SP","Canas","68","-22.6906690653679","-45.056975740535","62103"
"52493-256","MG","São João del Rei","256","-21.1368971","-44.258983","52493"
"35351-189","BA","Guaratinga","189","-16.5812160350464","-39.7812844707838","35351"
"02712-044","AM","Pauini","44","-7.71404364407086","-67.00209748852819","02712"
"80861-078","SC","Irati","78","-26.6572269440429","-52.8950113563078","80861"
"62855-354","SP","Cajamar","354","-23.3609713840406","-46.8829201465695","62855"
"24570-118","PE","Jaboatão dos Guararapes","118","-8.2087792","-34.9202014","24570"
"93653-015","TO","Formoso do Araguaia","15","-11.8051419682711","-49.5268603629125","93653"
"19160-015","PB","Logradouro","15","-6.61537142207111","-35.4432993555945","19160"
"46094-043","MG","Ilicínea","43","-20.9403890161272","-45.82846362311759","46094"
"30791-077","BA","Buritirama","77","-10.7117914659743","-43.6313808982398","30791"
"60011-013","RJ","Rio de Janeiro","13","-22.935413","-43.337543","60011"
"90565-003","MT","Jangada","3","-15.2396872251141","-56.490194562614","90565"
"41319-004","MG","Bertópolis","4","-17.0609628116827","-40.5722458500666","41319"
"42390-296","MG","Candeias","296","-20.7703500405276","-45.2768566964552","42390"
"85952-138","RS","Casca","138","-28.5598740160493","-51.98323265741641","85952"
"19291-055","PB","Baía da Traição","55","-6.679529122812281","-34.9499310949655","19291"
"34630-108","BA","Conceição da Feira","108","-12.5039919114817","-38.9997807982437","34630"
"41688-067","MG","Angelândia","67","-17.7277898315876","-42.2664504899208","41688"
"74152-138","PR","Amaporã","138","-23.0973702874775","-52.7867873506457","74152"
"26271-102","PE","Vitória de Santo Antão","102","-8.120510399999999","-35.3014064","26271"
"20737-002","PB","Lucena","2","-6.89884933818834","-34.8746090973937","20737"
"93734-001","GO","Goiânia","1","-16.6901597","-49.2754142","93734"
"10758-072","PI","Flores do Piauí","72","-7.79177560151923","-42.9243058019859","10758"
"66435-067","SP","Lins","67","-21.674747","-49.754387","66435"
"88269-012","RS","Chuvisca","12","-30.7574267103612","-51.9785422226284","88269"
"02550-062","AM","Manaus","62","-3.1070411","-60.0093007","02550"
"49832-291","MG","Pedrinópolis","291","-19.2277204060949","-47.4606173926482","49832"
"08370-110","MA","Monção","110","-3.49393247988506","-45.2475846706441","08370"
"02550-063","AM","Manaus","63","-3.1080572","-60.00844359999999","02550"
"58262-181","RJ","Iguaba Grande","181","-22.8390569830185","-42.2221245423239","58262"
"22098-023","PB","São Vicente do Seridó","23","-6.934267","-36.402536","22098"
"51993-007","MG","Santo Antônio do Aventureiro","7","-21.7558281752049","-42.8116372461193","51993"
"66052-016","SP","Jarinu","16","-23.1030624993184","-46.73827093540581","66052"
"00574-013","RO","Mirante da Serra","13","-11.0456092895817","-62.66942709525659","00574"
"85200-004","RS","Campos Borges","4","-28.8921317665278","-52.99891473322801","85200"
"69515-095","SP","Reginópolis","95","-21.8867609379062","-49.2297976710518","69515"
"89834-057","MT","Paranatinga","57","-14.427698479643","-54.0540919919065","89834"
"52779-125","MG","São Pedro da União","125","-21.1334584949064","-46.6213268893432","52779"
"10316-047","PI","Beneditinos","47","-5.44760286006179","-42.3706167024747","10316"
"10464-005","PI","Santa Rosa do Piauí","5","-6.80145505806703","-42.2808138760659","10464"
"65994-029","SP","Jambeiro","29","-23.25657686615151","-45.6936551245799","65994"
"12718-032","PI","Pau D'Arco do Piauí","32","-5.25109342923893","-42.3888654971449","12718"
"21776-065","PB","Santa Teresinha","65","-7.084191705031221","-37.4417177954698","21776"
"56650-029","ES","Mantenópolis","29","-18.8611789656693","-41.117737478806","56650"
"49999-136","MG","Pescador","136","-18.3536287284123","-41.6016228175806","49999"
"10880-088","PI","Morro Cabeça no Tempo","88","-9.71931949184005","-43.9018743653614","10880"
"13897-094","CE","Fortaleza","94","-3.7203198","-38.5172147","13897"
"78310-180","PR","Sabáudia","180","-23.3183956209609","-51.5567020218746","78310"
"00051-003","RO","Ji-Paraná","3","-10.8776125","-61.9506886","00051"
"04782-062","PA","Piçarra","62","-6.45367623434689","-48.8684006672187","04782"
"79596-136","PR","Grandes Rios","136","-24.1461940115092","-51.50874239912619","79596"
"96199-005","TO","Tocantínia","5","-9.558147733696339","-48.3758796714267","96199"
"74934-143","PR","Cascavel","143","-24.9693665","-53.492281","74934"
"19976-052","PB","Coremas","52","-7.01691828395432","-37.945537275175","19976"
"71072-246","SP","São Paulo","246","-23.6474727","-46.7085049","71072"
"00752-028","RO","Teixeirópolis","28","-10.9321692856881","-62.25592225395459","00752"
"93114-004","TO","Colinas do Tocantins","4","-8.05462467523782","-48.4815945437489","93114"
"60011-242","RJ","Rio de Janeiro","242","-22.907394","-43.5697614","60011"
"13129-052","CE","Barreira","52","-4.28876226662727","-38.6385018295574","13129"
"89435-133","RS","Triunfo","133","-29.945204265228","-51.7153128356961","89435"
"83356-044","SC","São Ludgero","44","-28.3268955242871","-49.17568432471929","83356"
"53775-337","MG","Tiros","337","-19.0039173794883","-45.9635510991526","53775"
"44512-083","MG","Dom Joaquim","83","-18.964550186049","-43.2613480039741","44512"
"98892-040","MT","Primavera do Leste","40","-15.5522935926261","-54.3000532591227","98892"
"19968-055","PB","Marcação","55","-6.770054173826211","-35.0139243934696","19968"
"21350-010","PB","Pilõezinhos","10","-6.84056878281983","-35.530585704033","21350"
"83950-093","SC","Correia Pinto","93","-27.584808344196","-50.363760554615","83950"
"36811-087","BA","Lajedinho","87","-12.3603741925489","-40.903709970347","36811"
"80098-070","SC","Águas de Chapecó","70","-27.0762129117104","-52.9872510056855","80098"
"62790-167","SP","Caiabu","167","-22.012325255937","-51.2359531354811","62790"
"42218-063","MG","Campina Verde","63","-19.5354556022923","-49.4811690506139","42218"
"48496-101","MG","Monjolos","101","-18.3236856176991","-44.1193167724144","48496"
"41440-240","MG","Santa Bárbara do Monte Verde","240","-21.9572670144354","-43.7017741663928","41440"
"85871-014","RS","Canguçu","14","-31.3938595234769","-52.6762858320724","85871"
"87700-119","RS","São João do Polêsine","119","-29.6146764155532","-53.4463504348062","87700"
"65510-359","SP","Itapevi","359","-23.5469339993084","-46.933372863488","65510"
"42544-336","MG","Veredinha","336","-17.3939690798017","-42.7359302400247","42544"
"28398-043","AL","Pindoba","43","-9.47621079949462","-36.2865406443458","28398"
"08036-065","MA","Imperatriz","65","-5.5130152","-47.4640298","08036"
"37583-119","BA","Nova Redenção","119","-12.8188675671025","-41.0688595103445","37583"
"19364-030","PB","Cacimbas","30","-7.21235930241459","-37.0604021093534","19364"
"92703-040","GO","Senador Canedo","40","-16.7185753194796","-49.0879668327789","92703"
"27359-051","AL","Carneiros","51","-9.480679720571191","-37.3747504206165","27359"
"93734-136","GO","Goiânia","136","-16.6848554","-49.2714702","93734"
"31119-036","SE","Barra dos Coqueiros","36","-10.9067992467332","-37.0412415492828","31119"
"40215-005","MG","Aimorés","5","-19.4919501486741","-41.0733274627961","40215"
"84948-100","RS","Água Santa","100","-28.175054747726","-52.0346327891623","84948"
"04723-080","PA","Anapu","80","-3.47610463495432","-51.2016217984581","04723"
"62260-098","SP","Taquaral","98","-21.0726084993664","-48.4086549184105","62260"
"23574-121","PE","Cabo de Santo Agostinho","121","-8.2893107","-35.0417938","23574"
"65196-114","SP","Ipaussu","114","-23.0529129986391","-49.62680697831169","65196"
"81469-066","SC","Bom Jesus do Oeste","66","-26.6918115538359","-53.0953502802337","81469"
"43133-169","MG","Central de Minas","169","-18.7574605371077","-41.3104050536671","43133"
"41343-071","MG","Piedade de Caratinga","71","-19.7592126243556","-42.0742639715865","41343"
"44911-292","MG","Estrela Dalva","292","-21.7422852757895","-42.4583710299194","44911"
"81760-045","SC","Barra Bonita","45","-26.6522935990991","-53.44130254060449","81760"
"87440-148","RS","Ponte Preta","148","-27.6570399692974","-52.4902319212427","87440"
"60011-025","RJ","Rio de Janeiro","25","-22.9125248","-43.6864892","60011"
"80926-011","SC","Ponte Alta do Norte","11","-27.16902918213111","-50.46540426776569","80926"
"80969-018","SC","Vargem Bonita","18","-27.0032416037453","-51.7447401814046","80969"
"33138-164","BA","Alagoinhas","164","-12.1443171","-38.4023503","33138"
"18058-053","RN","Serra Caiada","53","-6.104695","-35.711401","18058"
"23299-122","PE","Belém de Maria","122","-8.62120191033727","-35.8399240901317","23299"
"69434-038","SP","Rafard","38","-23.01155635320781","-47.5311606809031","69434"
"88293-096","RS","Roque Gonzales","96","-28.1353669861098","-55.0291861243459","88293"
"61336-239","SP","Américo Brasiliense","239","-21.7300364993505","-48.1066045618439","61336"
"19496-039","PB","Bonito de Santa Fé","39","-7.31076308161944","-38.5164953050679","19496"
"41386-252","MG","Pintópolis","252","-16.0549897293825","-45.14950688059659","41386"
"73318-012","TO","Araguanã","12","-6.582249419814019","-48.6437495469431","73318"
"41238-035","MG","Belo Horizonte","35","-19.937678","-43.9115","41238"
"75779-127","PR","Guaporema","127","-23.3429843444166","-52.7782437828839","75779"
"33014-105","BA","Abaíra","105","-13.2535318928546","-41.661608480236","33014"
"23973-126","PE","Cumaru","126","-8.01503244260341","-35.6946989631155","23973"
"88412-147","RS","Santa Maria","147","-29.6916616","-53.8016585","88412"
"02852-027","AM","Urucará","27","-2.53661167175683","-57.7598281745956","02852"
"75434-193","PR","Doutor Camargo","193","-23.5559013262926","-52.2227214970694","75434"
"70416-130","SP","Santa Maria da Serra","130","-22.5694102571534","-48.1590141415467","70416"
"76058-097","PR","Iporã","97","-24.0025804978362","-53.7180991714403","76058"
"40924-120","MG","Josenópolis","120","-16.5445253998311","-42.513137018713","40924"
"48658-184","MG","Montes Claros","184","-16.74024","-43.868149","48658"
"33715-150","BA","Biritinga","150","-11.6201102626089","-38.8121589228975","33715"
"89206-148","RS","Cruzaltense","148","-27.6648881077978","-52.6481429882271","89206"
"34258-116","BA","Canavieiras","116","-15.6797774760398","-38.9473758746396","34258"
"24570-101","PE","Jaboatão dos Guararapes","101","-8.2241944","-34.9435873","24570"
"89133-020","RS","Severiano de Almeida","20","-27.4327929828548","-52.120656296054","89133"
"80551-005","SC","Brusque","5","-27.087171","-48.913814","80551"
"00710-019","RO","São Felipe D'Oeste","19","-11.9143893543069","-61.5125081133327","00710"
"96679-014","TO","Figueirópolis","14","-12.1367799828342","-49.1738467307434","96679"
